SK_ID_CURR,SK_ID_BUREAU,CREDIT_ACTIVE,CREDIT_CURRENCY,DAYS_CREDIT,CREDIT_DAY_OVERDUE,DAYS_CREDIT_ENDDATE,DAYS_ENDDATE_FACT,AMT_CREDIT_MAX_OVERDUE,CNT_CREDIT_PROLONG,AMT_CREDIT_SUM,AMT_CREDIT_SUM_DEBT,AMT_CREDIT_SUM_LIMIT,AMT_CREDIT_SUM_OVERDUE,CREDIT_TYPE,DAYS_CREDIT_UPDATE,AMT_ANNUITY
100082,5479501,Closed,currency 1,-1423,0,403,-697,0,0,450000,0,0,0,Consumer credit,-697,54000
100082,5479507,Active,currency 1,-65,0,239,-697,0,0,71495.91,71495.91,0,0,Consumer credit,-56,54000
100083,6307728,Active,currency 1,-494,0,1332,-697,0,0,2153641.5,1756003.5,0,0,Car loan,-32,54000
100083,6307729,Closed,currency 1,-1964,0,-503,-525,0,0,1084239,0,0,0,Car loan,-525,54000
100084,6291458,Closed,currency 1,-2152,0,-1788,-991,0,0,98100,0,0,0,Consumer credit,-988,0
100085,5059254,Closed,currency 1,-1114,0,-930,-926,0,0,39096,0,0,0,Consumer credit,-926,0
100085,5059255,Closed,currency 1,-1388,0,-1296,-1114,0,0,14116.5,0,0,0,Consumer credit,-1114,0
100085,5059256,Active,currency 1,-911,0,915,-1114,0,0,1350000,697500,0,0,Consumer credit,-15,0
100085,5059257,Active,currency 1,-493,0,-371,-1114,0,0,23985,0,0,0,Consumer credit,-50,0
100086,5990279,Active,currency 1,-1364,0,-1182,-1114,0,0,100215,0,0,0,Consumer credit,-310,0
100086,5990282,Active,currency 1,-218,0,511,-1114,0,0,276192,0,0,0,Consumer credit,-2,0
100087,5665567,Closed,currency 1,-644,0,-277,-276,0,0,194400,0,0,0,Consumer credit,-275,0
100087,5665568,Closed,currency 1,-644,0,-277,-276,0,0,53010,0,0,0,Consumer credit,-275,0
100087,5665566,Active,currency 1,-80,0,-50,-276,0,0,67500,0,0,0,Credit card,-53,0
100087,5665569,Closed,currency 1,-731,0,-50,-644,0,0,0,0,0,0,Credit card,-407,0
100087,5665570,Active,currency 1,-280,0,269,-644,10404.18,0,194715,118368,0,0,Consumer credit,-25,0
100087,5665571,Active,currency 1,-15,0,531,-644,0,0,167380.515,167380.515,0,0,Consumer credit,-9,0
100088,6422829,Closed,currency 1,-1337,0,1222,-418,0,0,270000,0,0,0,Consumer credit,-390,0
100088,6422830,Closed,currency 1,-2736,0,-910,-1337,0,0,540000,0,0,0,Consumer credit,-669,0
100088,6422831,Closed,currency 1,-1214,0,-664,-859,0,0,157500,0,0,0,Consumer credit,-856,0
100088,6422832,Active,currency 1,-903,0,-664,-859,0,0,135000,0,0,0,Consumer credit,-42,0
100088,6422833,Active,currency 1,-851,0,610,-859,0,0,675000,403969.5,0,0,Consumer credit,-28,0
100089,6385171,Closed,currency 1,-599,0,-265,-265,9283.5,0,116545.5,0,0,0,Consumer credit,-261,0
100090,5231094,Active,currency 1,-315,0,50,-265,9283.5,0,51957,21648.555,0,0,Consumer credit,-15,0
100090,6369797,Active,currency 1,-208,0,157,-265,9283.5,0,61084.8,40522.275,0,0,Consumer credit,-15,0
100091,6772203,Closed,currency 1,-1409,0,-678,-678,9283.5,0,95179.5,0,0,0,Consumer credit,-7,0
100091,6772204,Closed,currency 1,-363,0,368,-118,9283.5,0,450000,0,0,0,Consumer credit,-7,0
100091,6772205,Active,currency 1,-119,0,1707,-118,9283.5,0,1404666,1367662.5,0,0,Consumer credit,-22,0
100092,6287193,Closed,currency 1,-537,0,-232,-231,9283.5,0,24250.5,0,0,0,Consumer credit,-230,0
100092,6287194,Closed,currency 1,-2413,0,-587,-1163,9283.5,0,135000,0,0,0,Consumer credit,-599,0
100092,6287195,Closed,currency 1,-2413,0,-587,-1163,9283.5,0,135000,0,0,0,Consumer credit,-912,0
100092,6287196,Active,currency 1,-292,0,42,-1163,9283.5,0,67500,66487.5,0,0,Credit card,-91,0
100092,6287197,Active,currency 1,-84,0,281,-1163,9283.5,0,99450,84348,0,0,Consumer credit,-21,9405
100092,6287198,Active,currency 1,-530,0,1296,-1163,9283.5,0,238500,124659,0,0,Consumer credit,-11,9270
100092,6287199,Active,currency 1,-363,0,370,-1163,9283.5,0,218025,129978,0,0,Consumer credit,-27,8478
100092,6287200,Active,currency 1,-1163,0,661,-1163,9283.5,0,373500,156951,0,0,Consumer credit,-36,9598.5
100092,6287201,Active,currency 1,-1163,0,661,-1163,9283.5,0,373500,340407,0,0,Consumer credit,-912,9598.5
100092,6287202,Closed,currency 1,-2076,0,-1587,-1587,9283.5,0,82314,340407,0,0,Consumer credit,-1587,9598.5
100092,6287203,Closed,currency 1,-1770,0,-1586,-1583,9283.5,0,30861,0,0,0,Consumer credit,-1332,0
100092,6287204,Active,currency 1,-1587,0,-1040,-1583,9283.5,0,132817.5,34479,0,0,Consumer credit,-1141,9450
100092,6287205,Closed,currency 1,-1141,0,-363,-363,5849.28,0,303858.405,0,0,0,Consumer credit,-363,9450
100093,5710748,Closed,currency 1,-557,0,-174,-174,0,0,90000,0,0,0,Consumer credit,-174,9450
100094,5676240,Closed,currency 1,-1049,0,-379,-530,0,0,4500,-0.405,4500.405,0,Credit card,-530,9450
100094,5676241,Active,currency 1,-472,0,1355,-530,0,0,90000,0,0,0,Credit card,-472,9450
100094,5676242,Active,currency 1,-246,0,850,-530,0,0,67500,67434.48,65.52,0,Credit card,-160,9450
100094,5676243,Active,currency 1,-342,0,754,-530,0,0,693000,543901.5,0,0,Consumer credit,-13,9450
100096,6238780,Closed,currency 1,-2922,0,-2610,-1647,0,0,65610,543901.5,0,0,Consumer credit,-1647,9450
100099,6221641,Closed,currency 1,-833,0,-651,-647,0,0,45531,0,0,0,Consumer credit,-646,9450
100099,6221642,Closed,currency 1,-1010,0,-645,-430,0,0,0,0,0,0,Credit card,-423,0
100099,6221643,Active,currency 1,-1504,0,322,-430,0,0,494550,90670.5,0,0,Consumer credit,-10,0
100099,6221644,Active,currency 1,-1161,0,666,-430,0,0,197820,94864.5,0,0,Consumer credit,-31,0
100099,6221645,Closed,currency 1,-478,0,252,-350,0,0,450000,94864.5,0,0,Consumer credit,-350,0
100099,6221646,Closed,currency 1,-570,0,-205,-350,0,0,225000,94864.5,0,0,Consumer credit,-350,4828.5
100099,6221647,Active,currency 1,-350,0,1476,-350,0,0,512901,94864.5,0,0,Consumer credit,-12,5562
100099,6221648,Active,currency 1,-162,0,1664,-350,0,0,613350,94864.5,0,0,Consumer credit,-5,5562
100099,6221649,Active,currency 1,-350,0,1664,-350,0,0,90000,94864.5,0,0,Credit card,-5,5562
100099,6221650,Closed,currency 1,-772,0,-590,-590,0,0,63022.5,0,0,0,Consumer credit,-587,9675
100105,5707340,Closed,currency 1,-1583,0,-1341,-1149,0,0,247500,0,0,0,Consumer credit,-1146,9675
100105,5707341,Closed,currency 1,-382,0,-13,-13,0,0,362781,0,0,0,Consumer credit,-13,9675
100105,5707342,Active,currency 1,-175,0,7,-13,0,0,98454.42,18774,0,0,Consumer credit,-19,9675
100105,5707343,Closed,currency 1,-1315,0,-949,-949,10080,0,225000,0,0,0,Consumer credit,-949,9675
100105,5707344,Closed,currency 1,-1724,0,-1632,-1660,0,0,30600,0,0,0,Consumer credit,-1660,9675
100105,6153027,Closed,currency 1,-784,0,-54,-34,0,0,699300,0,0,0,Consumer credit,-23,9675
100106,6765104,Closed,currency 1,-1070,0,-54,-809,0,0,225000,0,0,0,Consumer credit,-809,9675
100107,6566321,Active,currency 1,-17,0,349,-809,0,0,124195.68,124195.68,0,0,Consumer credit,-17,10031.76
100109,5011284,Closed,currency 1,-1065,0,-708,-950,0,0,121513.5,0,0,0,Consumer credit,-548,10031.76
100109,5011285,Closed,currency 1,-253,0,81,-160,0,0,92242.8,0,0,0,Consumer credit,-157,10031.76
100109,5011286,Active,currency 1,-97,0,237,-160,0,0,97151.4,71553.555,0,0,Consumer credit,-19,10031.76
100109,5011288,Closed,currency 1,-2154,0,-1818,-1818,0,0,60246,0,0,0,Consumer credit,-1009,0
100109,5011289,Closed,currency 1,-2043,0,30903,-1831,0,0,87750,0,0,0,Credit card,-763,0
100109,5011290,Closed,currency 1,-1369,0,-1184,-1179,0,0,68400,0,0,0,Consumer credit,-960,0
100109,5011291,Closed,currency 1,-1005,0,-821,-939,0,0,34407,0,0,0,Consumer credit,-937,0
100109,5011292,Active,currency 1,-158,0,739,-939,0,0,67500,64215,0,0,Credit card,-9,3600
100109,5011293,Active,currency 1,-170,0,195,-939,0,0,286766.28,183357,0,0,Consumer credit,-23,23897.205
100109,5011294,Closed,currency 1,-775,0,-410,-410,47341.125,0,585000,0,0,0,Consumer credit,-405,23897.205
100109,5011295,Closed,currency 1,-1368,0,-1184,-1184,0,0,68400,0,0,0,Consumer credit,-1184,23897.205
100109,5011296,Closed,currency 1,-2153,0,-1818,-1818,0,0,60246.99,0,0,0,Consumer credit,-1818,23897.205
100110,5531774,Active,currency 1,-86,0,218,-1818,0,0,65511,52820.595,0,0,Consumer credit,-20,23897.205
100111,6295537,Closed,currency 1,-1114,0,-779,-838,12375,0,122418.9,0,0,0,Consumer credit,-838,23897.205
100111,6295538,Active,currency 1,-343,0,-779,-838,12375,0,45000,0,0,0,Credit card,-339,23897.205
100111,6295539,Closed,currency 1,-467,0,258,-378,12375,0,24250.5,0,0,0,Consumer credit,-370,23897.205
100111,6295540,Closed,currency 1,-373,0,-69,-69,12375,0,87295.5,0,0,0,Consumer credit,-57,23897.205
100111,6295541,Closed,currency 1,-2257,0,-1890,-1889,5890.5,0,73138.5,0,0,0,Consumer credit,-1886,23897.205
100111,6295542,Closed,currency 1,-1741,0,85,-1239,21550.5,0,900000,0,0,0,Consumer credit,-1239,23897.205
100111,6295543,Closed,currency 1,-1726,0,9233,-326,3150,1,45000,0,0,0,Credit card,-326,23897.205
100111,6295545,Active,currency 1,-356,0,9233,-326,0,0,99000,41665.5,57334.5,0,Credit card,-15,23897.205
100111,6295546,Closed,currency 1,-336,0,-81,-81,0,0,173363.22,0,0,0,Consumer credit,-78,23897.205
100111,6295547,Active,currency 1,-277,0,98,-81,0,0,178830,62406.81,0,0,Consumer credit,-5,23897.205
100111,6295548,Closed,currency 1,-270,0,-150,-150,0,0,82525.095,0,0,0,Consumer credit,-148,23897.205
100113,5732198,Closed,currency 1,-1981,0,-1616,-1617,0,0,43722,0,0,0,Consumer credit,-1593,3997.485
100113,5732199,Active,currency 1,-753,0,1073,-1617,0,0,225000,163192.5,0,0,Consumer credit,-14,0
100113,5732200,Active,currency 1,-800,0,1026,-1617,0,0,342000,238176,0,0,Consumer credit,-6,0
100114,6454954,Closed,currency 1,-1075,0,-770,-770,0,0,68877,0,0,0,Consumer credit,-624,0
100114,6454955,Closed,currency 1,-797,0,-614,-612,0,0,22455,0,0,0,Consumer credit,-610,0
100114,6454956,Active,currency 1,-1000,0,-614,-612,3316.815,0,69750,45634.5,24114.915,0,Credit card,-22,0
100114,6454957,Active,currency 1,-648,0,-614,-612,0,0,72695.88,0,72695.88,0,Credit card,-85,0
100115,5506318,Closed,currency 1,-2899,0,-2687,-2713,3420,0,18513,0,0,0,Consumer credit,-2713,0
100116,6403246,Active,currency 1,-385,0,31066,-2713,3420,0,90000,65527.155,24472.845,0,Credit card,-10,0
100116,6403247,Closed,currency 1,-1375,0,-1038,-1058,3420,0,107430.48,0,24472.845,0,Consumer credit,-735,0
100116,6403248,Closed,currency 1,-2831,0,-2617,-2707,3420,0,80955,0,24472.845,0,Consumer credit,-735,0
100116,6403249,Closed,currency 1,-2654,0,-2288,-2260,3420,0,279720,0,24472.845,0,Consumer credit,-482,0
100116,6403250,Closed,currency 1,-2908,0,-2512,-2814,3420,0,70549.02,0,24472.845,0,Consumer credit,-735,0
100116,6403251,Active,currency 1,-428,0,-93,-2814,3420,0,186048,0,24472.845,0,Consumer credit,-170,0
100116,6403252,Active,currency 1,-928,0,-805,-2814,3420,0,32443.875,385.785,24472.845,0,Consumer credit,-735,0
100116,6403253,Active,currency 1,-202,0,165,-2814,3420,0,407520,213154.38,24472.845,0,Consumer credit,-3,0
100116,6403255,Active,currency 1,-104,0,994,-2814,3420,0,135000,0,0,0,Credit card,-12,0
100116,6403256,Closed,currency 1,-614,0,-430,-458,3420,0,72805.5,0,0,0,Consumer credit,-457,0
100116,6403257,Closed,currency 1,-1274,0,-1179,-1168,3420,0,44455.5,0,0,0,Consumer credit,-820,0
100116,6403258,Active,currency 1,-1707,0,476,-1168,3420,0,468000,439812,0,0,Credit card,-8,0
100116,6403259,Active,currency 1,-1361,0,463,-1168,3420,0,1800000,486315,0,0,Consumer credit,0,0
100116,6403260,Closed,currency 1,-2396,0,-570,-1350,3420,0,2372521.5,0,0,0,Car loan,-1350,0
100116,6403262,Closed,currency 1,-1082,0,-716,-716,0,0,96489.225,0,0,0,Consumer credit,-711,0
100116,6403263,Active,currency 1,-188,0,908,-716,28152.855,0,1350000,1225219.5,0,0,Consumer credit,-11,0
100119,6522346,Closed,currency 1,-2700,0,-2395,-2374,28152.855,0,87430.5,1225219.5,0,0,Consumer credit,-2373,0
100119,6522347,Closed,currency 1,-1052,0,-686,-686,5712.57,0,67500,0,0,0,Consumer credit,-686,0
100119,6522348,Closed,currency 1,-721,0,-570,-570,0,0,57082.455,0,0,0,Consumer credit,-570,0
100119,6522349,Closed,currency 1,-507,0,-143,-143,0,0,226130.67,0,0,0,Consumer credit,-143,0
100119,6522351,Active,currency 1,-223,0,325,-143,3906.945,0,106257.375,72582.165,0,0,Consumer credit,-7,0
100119,6522352,Active,currency 1,-79,0,347,-143,1335.33,0,152316,135324,0,0,Consumer credit,-16,0
100120,6410975,Active,currency 1,-610,55,486,-143,1335.33,0,112500,0,0,166.5,Credit card,-72,0
100120,6410976,Active,currency 1,-420,0,310,-143,1335.33,0,256410,108837,0,0,Consumer credit,-72,0
100121,5158070,Closed,currency 1,-242,0,-60,-60,0,0,70571.115,0,0,0,Consumer credit,-54,0
100122,5955360,Active,currency 1,-281,0,27543,-60,0,0,270000,0,0,0,Credit card,-57,0
100124,5795752,Closed,currency 1,-833,0,-317,-682,0,0,382500,0,0,0,Consumer credit,-491,10612.485
100124,5738444,Closed,currency 1,-670,0,-336,-335,0,0,360000,0,0,0,Consumer credit,-113,10612.485
100126,6347957,Closed,currency 1,-257,0,1569,-80,0,0,94500,0,0,0,Consumer credit,-17,10612.485
100126,6347959,Closed,currency 1,-1258,0,-1073,-1057,0,0,57375,0,0,0,Consumer credit,-709,10612.485
100126,6347960,Active,currency 1,-80,0,1746,-1057,0,0,697500,685741.5,0,0,Consumer credit,-17,10612.485
100126,6347961,Closed,currency 1,-1257,0,-1073,-1087,0,0,57375,0,0,0,Consumer credit,-1069,10612.485
100128,5941034,Closed,currency 1,-1758,0,9206,-1562,0,0,67500,0,0,0,Credit card,-1550,10612.485
100128,5941035,Closed,currency 1,-604,0,-422,-422,0,0,66217.5,0,0,0,Consumer credit,-209,0
100128,5941036,Active,currency 1,-1498,0,9475,-422,0,0,135000,136854,0,0,Credit card,-1428,0
100128,5941042,Closed,currency 1,-2642,0,-1933,-1933,0,0,135000,0,0,0,Consumer credit,-1928,0
100128,5941043,Closed,currency 1,-1291,0,-1266,-1200,0,0,183631.5,0,0,0,Consumer credit,-1197,0
100128,5941044,Closed,currency 1,-1017,0,-833,-925,0,0,123201,0,0,0,Consumer credit,-914,0
100128,5941045,Active,currency 1,-370,0,-833,-925,0,0,324000,210753,113244.615,0,Credit card,-14,32400
100128,5941046,Active,currency 1,-156,0,10784,-925,0,0,45000,210753,113244.615,0,Credit card,-14,2097
100128,5941047,Closed,currency 1,-250,0,1576,-207,0,0,495000,210753,113244.615,0,Consumer credit,-207,2097
100128,5941048,Closed,currency 1,-407,0,-283,-283,0,0,34697.97,0,0,0,Consumer credit,-277,2097
100128,5941049,Closed,currency 1,-569,0,1257,-353,0,0,391500,0,0,0,Consumer credit,-353,2097
100128,5941050,Closed,currency 1,-592,0,138,-561,0,0,320760,0,0,0,Consumer credit,-559,2097
100128,5941051,Closed,currency 1,-1099,0,9860,-747,0,0,0,0,0,0,Credit card,-747,2097
100128,5941052,Active,currency 1,-915,0,10042,-747,0,0,67500,0,0,0,Credit card,-14,3249
100128,5941053,Closed,currency 1,-1085,0,9862,-952,0,0,0,0,0,0,Credit card,-952,3249
100128,5941054,Closed,currency 1,-1085,0,9862,-952,0,0,0,0,0,0,Credit card,-952,3249
100128,5941055,Closed,currency 1,-1111,0,627,-358,0,0,2250000,0,0,0,Consumer credit,-358,3249
100128,5941056,Closed,currency 1,-1322,0,9636,-1150,0,0,0,0,0,0,Credit card,-1150,3249
100128,5941057,Closed,currency 1,-1157,0,9794,-1117,0,0,0,0,0,0,Credit card,-1117,3249
100128,5941058,Closed,currency 1,-1345,0,9615,-1117,0,0,23715,0,0,0,Credit card,-1117,3249
100128,5941059,Closed,currency 1,-1389,0,438,-1121,8361,0,337500,0,0,0,Consumer credit,-1121,3249
100128,5941060,Closed,currency 1,-1484,0,9475,-1117,0,0,0,0,0,0,Credit card,-1117,3249
100128,5941061,Closed,currency 1,-1535,0,-255,-953,0,0,886500,0,0,0,Consumer credit,-953,3249
100128,5941062,Closed,currency 1,-1567,0,259,-1563,0,0,225000,0,0,0,Consumer credit,-1563,3249
100128,5941063,Closed,currency 1,-1623,0,203,-1113,0,0,675000,0,0,0,Consumer credit,-1113,3249
100128,5941065,Closed,currency 1,-2634,0,-2269,-2241,3627,0,31500,0,0,0,Consumer credit,-2241,3249
100128,5941041,Sold,currency 1,-2641,0,-1987,-2241,3627,0,1003500,0,0,0,Car loan,-1984,0
100128,5941064,Closed,currency 1,-1752,0,9206,-1562,0,0,90000,0,0,0,Credit card,-1562,0
100129,6829119,Active,currency 1,-914,0,6391,-1562,0,0,10327500,10048887,0,0,Mortgage,-28,0
100130,5466232,Active,currency 1,-96,0,6391,-1562,0,0,225000,156483,68517,0,Credit card,-14,0
100131,6372721,Active,currency 1,-506,0,961,-1562,0,0,405000,411030,0,0,Credit card,-94,81000
100131,6372722,Active,currency 1,-875,0,961,-1562,0,0,274500,267232.5,0,0,Credit card,-14,81000
100132,5744261,Active,currency 1,-356,0,9,-1562,0,0,675000,95697,0,0,Consumer credit,-44,81000
100134,5729560,Active,currency 1,-636,0,50,-1562,0,0,0,2970.99,0,0,Credit card,-14,81000
100134,5729561,Closed,currency 1,-1596,0,-1313,-1313,0,0,67567.5,2970.99,0,0,Consumer credit,-1307,81000
100134,5729563,Active,currency 1,-271,0,1555,-1313,0,0,864000,2970.99,0,0,Consumer credit,-25,81000
100142,5690653,Closed,currency 1,-2454,0,-2270,-2265,0,0,49747.5,0,0,0,Consumer credit,-525,40680
100142,5690654,Active,currency 1,-826,0,269,-2265,0,0,1125000,799650,0,0,Consumer credit,-431,40680
100143,6427982,Closed,currency 1,-2213,0,-974,-72,0,0,225000,0,0,0,Credit card,-69,40680
100143,6427978,Closed,currency 1,-2309,0,-1214,-1832,0,0,238500,0,0,0,Consumer credit,-244,40680
100143,6427979,Closed,currency 1,-1038,0,-771,-742,0,0,71347.5,0,0,0,Consumer credit,-676,40680
100143,6427980,Closed,currency 1,-1440,0,-981,-955,0,0,137997,0,0,0,Consumer credit,-699,40680
100143,6427981,Closed,currency 1,-1330,0,-1250,-1250,0,0,13500,0,0,0,Credit card,-707,40680
100143,6427983,Active,currency 1,-797,0,-67,-1250,0,0,225000,21870,0,0,Consumer credit,-112,40680
100143,6427984,Active,currency 1,-609,0,750,-1250,0,0,180000,92979,0,0,Credit card,-112,40680
100143,6427986,Closed,currency 1,-2630,0,-2264,-2384,5238,0,67500,0,0,0,Consumer credit,-974,40680
100143,6427987,Closed,currency 1,-1439,0,-981,-981,0,0,137998.305,0,0,0,Consumer credit,-981,40680
100143,6427988,Closed,currency 1,-1037,0,-771,-771,0,0,71348.85,0,0,0,Consumer credit,-771,40680
100143,6427989,Closed,currency 1,-932,0,-453,-453,0,0,122391,0,0,0,Consumer credit,-450,40680
100143,6427990,Active,currency 1,-288,0,77,-453,0,0,135000,46858.5,0,0,Consumer credit,-37,40680
100145,6486247,Active,currency 1,-768,0,556,-453,0,0,45000,0,0,0,Credit card,-36,40680
100145,6486249,Active,currency 1,-777,0,3848,-453,0,0,3150000,2915271,0,0,Mortgage,-12,17059.23
100145,6486250,Active,currency 1,-651,0,445,-453,0,0,225000,2915271,0,0,Consumer credit,-38,17059.23
100145,6486251,Closed,currency 1,-861,0,-741,-741,0,0,26995.5,0,0,0,Consumer credit,-740,0
100145,6486252,Closed,currency 1,-2857,0,-2552,-2552,0,0,72049.5,0,0,0,Consumer credit,-2547,0
100145,6630287,Closed,currency 1,-1722,0,-1357,-1339,0,0,131139,0,0,0,Consumer credit,-1339,0
100146,5820959,Active,currency 1,-414,0,743,-1339,0,0,121500,92731.5,0,0,Consumer credit,-15,0
100146,5820960,Active,currency 1,-247,0,1579,-1339,0,0,315000,294057,0,0,Consumer credit,-15,0
100147,5070984,Closed,currency 1,-2047,0,-1868,-1868,0,0,14661,0,0,0,Consumer credit,-1867,0
100148,5024748,Active,currency 1,-1005,0,849,-1868,0,0,832500,660708,171792,0,Credit card,-23,0
100148,5024749,Active,currency 1,-518,0,1336,-1868,0,0,342000,325410.435,16589.565,0,Credit card,-23,0
100148,5024752,Closed,currency 1,-1802,0,-1590,-1619,0,0,27503.82,0,16589.565,0,Consumer credit,-791,0
100148,5024753,Closed,currency 1,-1006,0,120,-487,0,0,265697.28,0,16589.565,0,Consumer credit,-483,0
100148,5024754,Closed,currency 1,-859,0,-843,-843,0,0,29209.5,0,16589.565,0,Consumer credit,-827,0
100148,5024755,Closed,currency 1,-2748,0,-2289,-2289,0,0,54000,0,16589.565,0,Credit card,-827,0
100148,5024756,Closed,currency 1,-2810,0,-2505,-2505,0,0,27067.5,0,16589.565,0,Consumer credit,-827,0
100148,5024758,Closed,currency 1,-2811,0,-2505,-2505,0,0,27069.165,0,0,0,Consumer credit,-750,0
100148,5024759,Closed,currency 1,-1639,0,-908,-908,0,0,144204.03,0,0,0,Consumer credit,-750,0
100148,5024760,Closed,currency 1,-751,0,-599,-599,0,0,85162.275,0,0,0,Consumer credit,-596,0
100148,5024761,Active,currency 1,-684,0,-599,-599,0,0,135000,133771.5,1226.88,0,Credit card,-11,13500
100148,5025249,Active,currency 1,-1870,0,1244,-599,0,0,0,0,0,0,Credit card,-11,13500
100148,5025250,Closed,currency 1,-1998,0,-1664,-1812,0,0,64287,0,0,0,Consumer credit,-791,13500
100149,5529419,Active,currency 1,-197,0,-13,-1812,0,0,58477.5,0,0,0,Consumer credit,-19,11610
100149,5529420,Active,currency 1,-201,0,162,-1812,0,0,117557.91,72756,0,0,Consumer credit,-44,11097
100150,6015382,Closed,currency 1,-1869,0,-1504,-1504,0,0,90000,0,0,0,Consumer credit,-142,11097
100150,6015383,Closed,currency 1,-1869,0,-1504,-1825,0,0,90000,0,0,0,Consumer credit,-931,11097
100150,6015384,Closed,currency 1,-2415,0,-2050,-2038,0,0,157500,0,0,0,Consumer credit,-931,11097
100150,6015385,Closed,currency 1,-2694,0,-2327,-2415,7627.5,0,90000,0,0,0,Consumer credit,-931,11097
100152,5673959,Closed,currency 1,-1938,0,-1755,-1755,7627.5,0,146250,0,0,0,Consumer credit,-1518,11097
100152,5673961,Active,currency 1,-182,0,-1755,-1755,7627.5,0,90000,0,0,0,Credit card,-25,11097
100152,5673957,Closed,currency 1,-2839,0,-2261,-2320,0,0,69800.49,0,0,0,Consumer credit,-2097,11097
100152,5673958,Closed,currency 1,-2186,0,-1791,-2125,0,0,137154.195,0,0,0,Consumer credit,-2125,11097
100152,5673962,Active,currency 1,-182,0,549,-2125,0,0,302989.5,0,0,0,Consumer credit,-25,11097
100152,5673963,Active,currency 1,-187,0,544,-2125,0,0,148500,126153,0,0,Consumer credit,-2,11097
100153,5039416,Active,currency 1,-2253,0,-131,-2125,26799.615,0,225000,60537.06,344462.94,0,Credit card,-591,11097
100153,5039417,Active,currency 1,-561,0,1271,-2125,0,0,225000,0,0,0,Credit card,-437,11097
100153,5039418,Active,currency 1,-129,0,2428,-2125,0,0,2688034.5,0,0,0,Consumer credit,-7,11097
100155,6511187,Active,currency 1,-372,0,934,-2125,0,0,225000,204930,0,0,Credit card,-21,11097
