SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
2542217,100036,Cash loans,8908.74,0,0,0,197752.5,THURSDAY,11,Y,1,0,XNA,Canceled,-194,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,24,XNA,Cash,365243,-693,-3,-633,-618,1
1709863,100036,Consumer loans,6551.415,58797,65007,0,58797,THURSDAY,18,Y,1,0,XAP,Approved,-397,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,10000,Consumer electronics,12,middle,POS household with interest,365243,-365,-35,-35,-30,0
2621538,100036,Revolving loans,2250,45000,45000,0,45000,THURSDAY,18,Y,1,0,XAP,Approved,-397,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,10000,Consumer electronics,0,XNA,Card Street,365243,365243,365243,365243,365243,0
1196843,100037,Consumer loans,16838.37,153877.5,167080.5,0,153877.5,SUNDAY,7,Y,1,0,XAP,Refused,-539,XNA,HC,Family,Refreshed,Computers,POS,XNA,Country-wide,2000,Consumer electronics,12,middle,POS household with interest,365243,365243,365243,365243,365243,0
1334240,100037,Consumer loans,5305.995,38385,45720,1935,38385,SATURDAY,11,Y,1,0.044221822,XAP,Approved,-1702,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Stone,39,Connectivity,12,high,POS mobile with interest,365243,-1671,-1341,-1551,-1547,0
2327930,100038,Consumer loans,11100.6,80955,92605.5,8095.5,80955,SATURDAY,4,Y,1,0.087553604,XAP,Approved,-821,XNA,XAP,Family,New,Computers,POS,XNA,Country-wide,27,Connectivity,12,high,POS mobile with interest,365243,-787,-457,-457,-449,0
1029269,100039,Consumer loans,5074.29,24709.095,25929,4.095,24709.095,SUNDAY,16,Y,1,0.000171974,XAP,Approved,-1797,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,4300,Consumer electronics,6,high,POS household with interest,365243,-1766,-1616,-1616,-1608,0
1077565,100039,Cash loans,52513.515,1350000,1487214,4.095,1350000,MONDAY,14,Y,1,0.000171974,Buying a used car,Approved,-695,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,walk-in,Channel of corporate sales,-1,XNA,42,low_normal,Cash Street: low,365243,-665,565,-455,-446,1
1836452,100039,Cash loans,52513.515,0,0,4.095,1350000,FRIDAY,11,Y,1,0.000171974,XNA,Canceled,-91,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,42,XNA,Cash,365243,-665,565,-455,-446,1
1125423,100042,Consumer loans,10602.45,97956,95431.5,9796.5,97956,TUESDAY,14,Y,1,0.101392016,XAP,Approved,-2750,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,2390,Consumer electronics,10,low_normal,POS household without interest,365243,-2719,-2449,-2449,-2444,1
1127680,100042,Cash loans,39981.06,900000,978408,9796.5,900000,MONDAY,11,Y,1,0.101392016,XNA,Approved,-1265,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,365243,-2719,-2449,-2449,-2444,1
1716930,100042,Cash loans,20150.55,315000,315000,9796.5,315000,THURSDAY,10,Y,1,0.101392016,XNA,Approved,-1705,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,middle,Cash X-Sell: middle,365243,-1675,-985,-1345,-1338,1
1643964,100042,Cash loans,13431.6,112500,119925,0,112500,MONDAY,14,Y,1,0,Education,Approved,-2337,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-2307,-1977,-2007,-2003,1
1643959,100042,Cash loans,18619.245,225000,247275,0,225000,TUESDAY,10,Y,1,0,Everyday expenses,Approved,-1931,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,middle,Cash Street: middle,365243,-1901,-1391,-1691,-1688,1
2535181,100042,Cash loans,47660.85,967500,1051789.5,0,967500,MONDAY,9,Y,1,0,XNA,Approved,-679,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,middle,Cash X-Sell: middle,365243,-649,401,-649,-645,1
1185699,100043,Consumer loans,5287.815,35775,33340.5,4500,35775,MONDAY,11,Y,1,0.129514914,XAP,Approved,-2411,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,44,Connectivity,8,low_normal,POS mobile with interest,365243,-2380,-2170,-2170,-2167,1
1801140,100043,Cash loans,25972.965,675000,781920,4500,675000,SATURDAY,15,Y,1,0.129514914,XNA,Approved,-33,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),100,XNA,48,low_normal,Cash X-Sell: low,365243,-3,1407,365243,365243,1
1753751,100043,Consumer loans,63933.435,1575000,1384740,315000,1575000,MONDAY,14,Y,1,0.201833008,XAP,Refused,-31,XNA,LIMIT,Unaccompanied,XNA,Furniture,POS,XNA,Stone,100,XNA,36,middle,POS industry with interest,365243,-3,1407,365243,365243,1
1737706,100043,Consumer loans,62464.5,1575000,1575000,0,1575000,MONDAY,13,Y,1,0,XAP,Refused,-31,XNA,HC,Unaccompanied,XNA,Furniture,POS,XNA,Stone,100,XNA,36,low_normal,POS industry with interest,365243,-3,1407,365243,365243,1
1348171,100043,Consumer loans,83916,1575000,1575000,0,1575000,MONDAY,13,Y,1,0,XAP,Refused,-31,XNA,HC,Unaccompanied,XNA,Furniture,POS,XNA,Stone,100,XNA,24,low_normal,POS industry with interest,365243,-3,1407,365243,365243,1
2455539,100043,Consumer loans,49034.655,1125000,1236375,0,1125000,TUESDAY,14,Y,1,0,XAP,Refused,-23,XNA,LIMIT,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,100,Industry,36,low_normal,POS industry with interest,365243,-3,1407,365243,365243,1
1516108,100044,Consumer loans,8565.705,50850,48181.5,5085,50850,SATURDAY,12,Y,1,0.103968297,XAP,Approved,-384,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,20,Construction,6,low_normal,POS industry with interest,365243,-348,-198,-198,-194,0
2088496,100044,Cash loans,22962.33,315000,349929,0,315000,FRIDAY,16,Y,1,0,XNA,Approved,-2359,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24,middle,Cash Street: middle,365243,-2329,-1639,-1639,-1636,1
2063227,100044,Cash loans,29545.2,652500,652500,0,652500,TUESDAY,12,Y,1,0,XNA,Approved,-1522,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,48,middle,Cash X-Sell: middle,365243,-1492,-82,-922,-915,0
2314167,100045,Consumer loans,8334.405,80995.5,91687.5,0,80995.5,FRIDAY,13,Y,1,0,XAP,Approved,-1869,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,3063,Consumer electronics,16,high,POS household with interest,365243,-1838,-1388,-1388,-1384,0
2803221,100045,Consumer loans,9011.61,72445.5,80811,0,72445.5,FRIDAY,15,Y,1,0,XAP,Approved,-1491,Cash through the bank,XAP,Family,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,50,Connectivity,14,high,POS mobile with interest,365243,-1460,-1070,-1070,-1062,0
2052027,100045,Cash loans,50575.23,1170000,1271929.5,0,1170000,WEDNESDAY,14,Y,1,0,XNA,Approved,-1017,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36,low_normal,Cash X-Sell: low,365243,-987,63,-267,-264,1
1223113,100046,Cash loans,28390.635,337500,407911.5,0,337500,MONDAY,13,Y,1,0,Repairs,Approved,-539,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18,low_normal,Cash Street: low,365243,-509,1,365243,365243,1
1472630,100047,Revolving loans,22500,0,450000,0,337500,SATURDAY,14,Y,1,0,XAP,Approved,-1172,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,365243,0
2426800,100047,Cash loans,11117.7,157500,157500,0,157500,FRIDAY,15,Y,1,0,XNA,Approved,-1467,Cash through the bank,XAP,Family,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24,high,Cash X-Sell: high,365243,-1437,-747,-1167,-1163,1
1021215,100047,Cash loans,31674.87,675000,744498,0,675000,FRIDAY,11,Y,1,0,XNA,Refused,-1075,Cash through the bank,LIMIT,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,365243,-1437,-747,-1167,-1163,1
1035321,100047,Consumer loans,4586.895,38205,34384.5,3820.5,38205,SUNDAY,12,Y,1,0.108909091,XAP,Approved,-2634,Cash through the bank,XAP,"Spouse, partner",New,Photo / Cinema Equipment,POS,XNA,Country-wide,27,Connectivity,10,low_normal,POS mobile with interest,365243,-2601,-2331,-2331,-2326,0
2060141,100047,Cash loans,19197,450000,450000,3820.5,450000,FRIDAY,11,Y,1,0.108909091,XNA,Approved,-1072,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,low_normal,Cash Street: low,365243,-2601,-2331,-2331,-2326,0
1827758,100048,Cash loans,19197,0,0,3820.5,450000,FRIDAY,12,Y,1,0.108909091,XNA,Canceled,-457,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,36,XNA,Cash,365243,-2601,-2331,-2331,-2326,0
1366913,100048,Cash loans,46850.265,540000,649345.5,3820.5,540000,FRIDAY,12,Y,1,0.108909091,XNA,Approved,-458,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18,middle,Cash X-Sell: middle,365243,-428,82,-308,-302,1
1060558,100048,Revolving loans,11250,225000,225000,3820.5,225000,THURSDAY,10,Y,1,0.108909091,XAP,Approved,-949,XNA,XAP,Family,New,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0,XNA,Card Street,-921,-878,365243,365243,365243,0
1514918,100049,Consumer loans,5791.725,33250.5,41251.5,0,33250.5,MONDAY,11,Y,1,0,XAP,Approved,-1480,Cash through the bank,XAP,Children,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,10,high,POS mobile with interest,365243,-1450,-1180,-1180,-1172,1
1560053,100049,Consumer loans,4543.11,41305.5,40855.5,4131,41305.5,SUNDAY,8,Y,1,0.100008548,XAP,Approved,-2426,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,35,Connectivity,12,high,POS mobile with interest,365243,-2395,-2065,-2065,-2062,1
1997429,100050,Revolving loans,4543.11,0,0,4131,41305.5,WEDNESDAY,9,Y,1,0.100008548,XAP,Canceled,-231,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Card Street,365243,-2395,-2065,-2065,-2062,1
1794209,100050,Revolving loans,9000,180000,180000,4131,180000,WEDNESDAY,9,Y,1,0.100008548,XAP,Approved,-231,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-23,0
2067446,100051,Cash loans,9000,0,0,4131,180000,THURSDAY,18,Y,1,0.100008548,XNA,Refused,-349,XNA,SCOFR,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,365243,365243,365243,365243,-23,0
1168900,100051,Consumer loans,6887.16,136620,152068.5,0,136620,SUNDAY,12,Y,1,0,XAP,Approved,-556,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,533,Consumer electronics,24,low_action,POS household without interest,365243,-525,165,365243,365243,0
1845095,100052,Consumer loans,4364.595,20160,21226.5,0,20160,MONDAY,9,Y,1,0,XAP,Approved,-462,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Country-wide,10,Connectivity,6,high,POS mobile with interest,365243,-431,-281,-311,-302,0
1717648,100052,Consumer loans,6304.905,27175.5,30663,0,27175.5,THURSDAY,9,Y,1,0,XAP,Approved,-298,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Country-wide,10,Connectivity,6,high,POS mobile with interest,365243,-266,-116,-176,-169,0
2667797,100053,Revolving loans,29250,0,585000,0,27175.5,MONDAY,9,Y,1,0,XAP,Refused,-350,XNA,HC,Family,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,-266,-116,-176,-169,0
2572058,100053,Cash loans,9636.705,90000,121968,0,90000,WEDNESDAY,7,Y,1,0,Other,Approved,-649,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,365243,-619,71,-349,-325,1
2743024,100053,Revolving loans,9636.705,0,0,0,90000,MONDAY,10,Y,1,0,XAP,Canceled,-49,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,24,XNA,Card Street,365243,-619,71,-349,-325,1
1212261,100053,Cash loans,10720.35,90000,95940,0,90000,MONDAY,9,Y,1,0,XNA,Approved,-350,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-320,10,365243,365243,1
1814975,100054,Consumer loans,8589.6,92025,92025,0,92025,WEDNESDAY,11,Y,1,0,XAP,Approved,-847,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,19,Consumer electronics,12,low_normal,POS household with interest,365243,-816,-486,-486,-479,0
1944776,100054,Consumer loans,6582.87,77400,69660,7740,77400,TUESDAY,15,Y,1,0.108909091,XAP,Approved,-1247,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Stone,19,Consumer electronics,12,low_normal,POS household with interest,365243,-1215,-885,-885,-870,0
2256622,100054,Consumer loans,8896.23,95310,95310,0,95310,SATURDAY,14,Y,1,0,XAP,Approved,-480,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Stone,19,Consumer electronics,12,low_normal,POS household with interest,365243,-445,-115,-115,-108,0
1823225,100054,Consumer loans,5300.73,62325,56092.5,6232.5,62325,SATURDAY,14,Y,1,0.108909091,XAP,Refused,-1138,Cash through the bank,LIMIT,Unaccompanied,Repeater,Computers,POS,XNA,Stone,19,Consumer electronics,12,low_normal,POS household with interest,365243,-445,-115,-115,-108,0
2134202,100055,Consumer loans,11150.595,109309.5,108765,10935,109309.5,FRIDAY,8,Y,1,0.099492139,XAP,Approved,-784,XNA,XAP,Family,Refreshed,Computers,POS,XNA,Stone,160,Consumer electronics,12,middle,POS household with interest,365243,-753,-423,-423,-418,0
1636219,100056,Consumer loans,13502.385,223920,201528,22392,223920,THURSDAY,8,Y,1,0.108909091,XAP,Approved,-2828,Cash through the bank,XAP,Family,New,Computers,POS,XNA,Stone,75,Consumer electronics,24,high,POS household with interest,365243,-2792,-2102,-2462,-2454,0
1826250,100056,Cash loans,17504.055,135000,142425,22392,135000,TUESDAY,14,Y,1,0.108909091,XNA,Approved,-2620,XNA,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,10,middle,Cash Street: middle,365243,-2590,-2320,-2470,-2461,1
1874778,100056,Cash loans,21678.705,405000,506038.5,0,405000,MONDAY,11,Y,1,0,XNA,Approved,-2166,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Country-wide,-1,Consumer electronics,54,middle,Cash Street: middle,365243,-2136,-546,-546,-543,1
1384551,100057,Consumer loans,6357.24,28813.5,23859,5764.5,28813.5,FRIDAY,14,Y,1,0.211928521,XAP,Approved,-1182,Cash through the bank,XAP,Family,Refreshed,Mobile,POS,XNA,Country-wide,28,Connectivity,4,middle,POS mobile without interest,365243,-1145,-1055,-1055,-1047,0
2515275,100057,Consumer loans,6357.24,31763.25,31763.25,0,31763.25,FRIDAY,14,Y,1,0,XAP,Unused offer,-1182,Cash through the bank,CLIENT,Family,Refreshed,Mobile,XNA,XNA,Country-wide,28,Connectivity,4,XNA,POS mobile with interest,365243,-1145,-1055,-1055,-1047,0
1238824,100057,Consumer loans,11929.905,82210.5,92385,0,82210.5,FRIDAY,14,Y,1,0,XAP,Approved,-90,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1800,Consumer electronics,9,middle,POS household without interest,365243,-58,182,365243,365243,0
2048021,100059,Consumer loans,9917.01,49593.825,44631,4962.825,49593.825,MONDAY,15,Y,1,0.108984689,XAP,Refused,-2808,Cash through the bank,VERIF,Family,New,XNA,POS,XNA,Country-wide,3500,Consumer electronics,5,middle,POS household without interest,365243,-58,182,365243,365243,0
2587658,100059,Consumer loans,4813.245,35680.05,23274,13504.05,35680.05,THURSDAY,17,Y,1,0.399889012,XAP,Refused,-1832,Cash through the bank,LIMIT,Family,Refreshed,Audio/Video,POS,XNA,Country-wide,3500,Consumer electronics,6,high,POS household with interest,365243,-58,182,365243,365243,0
2198123,100059,Cash loans,16294.5,450000,450000,13504.05,450000,FRIDAY,15,Y,1,0.399889012,XNA,Refused,-326,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-58,182,365243,365243,0
1787234,100059,Revolving loans,4500,90000,90000,13504.05,90000,FRIDAY,17,Y,1,0.399889012,XAP,Approved,-326,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-154,0
1709238,100059,Revolving loans,4500,90000,855000,13504.05,90000,FRIDAY,15,N,0,0.399889012,XAP,Refused,-326,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0,XNA,Card X-Sell,365243,365243,365243,365243,-154,0
1837863,100059,Cash loans,4500,0,0,13504.05,90000,FRIDAY,15,Y,1,0.399889012,XNA,Canceled,-326,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,0,XNA,Cash,365243,365243,365243,365243,-154,0
1458794,100059,Consumer loans,13191.03,46304.55,46300.5,4.05,46304.55,WEDNESDAY,19,Y,1,9.53E-05,XAP,Refused,-2750,Cash through the bank,SCO,Family,Repeater,XNA,POS,XNA,Country-wide,3500,Consumer electronics,4,high,POS household with interest,365243,365243,365243,365243,-154,0
1698819,100059,Consumer loans,145794.6,1305000,1305000,0,1305000,SATURDAY,12,Y,1,0,XAP,Refused,-213,Cash through the bank,LIMIT,Family,Repeater,Clothing and Accessories,POS,XNA,Stone,50,Clothing,10,low_normal,POS industry with interest,365243,365243,365243,365243,-154,0
2696022,100059,Revolving loans,145794.6,0,0,0,1305000,FRIDAY,17,Y,1,0,XAP,Canceled,-326,XNA,XAP,Family,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,10,XNA,Card Street,365243,365243,365243,365243,-154,0
1514468,100059,Cash loans,68565.375,337500,337500,0,337500,FRIDAY,16,Y,1,0,XNA,Approved,-1285,Cash through the bank,XAP,"Spouse, partner",Refreshed,XNA,Cash,walk-in,AP+ (Cash loan),-1,XNA,6,high,Cash Street: high,365243,-1255,-1105,-1195,-1192,0
1191663,100060,Cash loans,12177,180000,180000,0,180000,FRIDAY,13,Y,1,0,Repairs,Approved,-466,Cash through the bank,XAP,"Spouse, partner",New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36,high,Cash Street: high,365243,-436,614,-316,-310,0
1950847,100061,Consumer loans,6006.285,44055,50094,4405.5,44055,SATURDAY,5,Y,1,0.088037321,XAP,Approved,-1573,XNA,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,63,Connectivity,12,high,POS mobile with interest,365243,-1542,-1212,-1212,-1208,0
1194857,100061,Cash loans,44223.12,765000,830637,4405.5,765000,TUESDAY,11,Y,1,0.088037321,XNA,Approved,-709,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,30,middle,Cash X-Sell: middle,365243,-679,191,-49,-46,1
1548007,100061,Cash loans,26472.24,225000,239850,4405.5,225000,MONDAY,12,Y,1,0.088037321,XNA,Approved,-1221,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12,high,Cash X-Sell: high,365243,-1191,-861,-861,-857,1
1629558,100062,Cash loans,26472.24,0,0,4405.5,225000,WEDNESDAY,13,Y,1,0.088037321,XNA,Refused,-295,XNA,HC,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Cash,365243,-1191,-861,-861,-857,1
2594866,100062,Cash loans,29745,900000,900000,4405.5,900000,WEDNESDAY,13,Y,1,0.088037321,XNA,Refused,-295,XNA,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-1191,-861,-861,-857,1
1356946,100062,Cash loans,29745,0,0,4405.5,900000,TUESDAY,19,Y,1,0.088037321,XNA,Canceled,-295,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Contact center,-1,XNA,48,XNA,Cash,365243,-1191,-861,-861,-857,1
1748547,100062,Cash loans,29745,900000,900000,4405.5,900000,WEDNESDAY,13,Y,1,0.088037321,XNA,Approved,-295,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48,low_normal,Cash X-Sell: low,365243,-265,1145,365243,365243,0
2404485,100062,Cash loans,23278.095,679500,796104,4405.5,679500,TUESDAY,10,Y,1,0.088037321,XNA,Approved,-296,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-265,1145,365243,365243,0
1443849,100062,Cash loans,23278.095,0,0,4405.5,679500,TUESDAY,14,Y,1,0.088037321,XNA,Refused,-296,XNA,HC,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,60,XNA,Cash,365243,-265,1145,365243,365243,0
1227828,100062,Cash loans,26316,900000,900000,4405.5,900000,TUESDAY,19,Y,1,0.088037321,XNA,Canceled,-295,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,60,low_normal,Cash X-Sell: low,365243,-265,1145,365243,365243,0
1322806,100062,Consumer loans,66663.9,751500,705811.5,75150,751500,THURSDAY,10,Y,1,0.104800533,XAP,Approved,-462,Cash through the bank,XAP,Unaccompanied,Refreshed,Vehicles,POS,XNA,Country-wide,300,Auto technology,12,low_normal,POS other with interest,365243,-426,-96,-276,-270,0
1971594,100063,Revolving loans,66663.9,0,0,75150,751500,TUESDAY,15,Y,1,0.104800533,XAP,Canceled,-468,XNA,XAP,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,12,XNA,Card Street,365243,-426,-96,-276,-270,0
2481012,100063,Cash loans,29543.85,202500,247837.5,75150,202500,MONDAY,12,Y,1,0.104800533,Buying a used car,Refused,-546,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-426,-96,-276,-270,0
1528229,100063,Cash loans,22877.01,157500,192762,75150,157500,MONDAY,13,Y,1,0.104800533,Buying a used car,Refused,-546,Cash through the bank,LIMIT,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12,high,Cash Street: high,365243,-426,-96,-276,-270,0
2083316,100063,Cash loans,14585.895,135000,182956.5,75150,135000,MONDAY,12,Y,1,0.104800533,XNA,Approved,-1085,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24,high,Cash Street: high,365243,-1055,-365,-1025,-1016,1
2339761,100063,Cash loans,24650.1,450000,512370,75150,450000,THURSDAY,19,Y,1,0.104800533,XNA,Approved,-753,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,36,middle,Cash X-Sell: middle,365243,-723,327,365243,365243,0
